@relation data

@attribute id string
@attribute 1003 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10411 numeric
@attribute 10451 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11069 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 2185 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27035 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2909 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3383 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3702 numeric
@attribute 387 numeric
@attribute 394 numeric
@attribute 399 numeric
@attribute 4301 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4478 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50508 numeric
@attribute 50848 numeric
@attribute 51208 numeric
@attribute 5175 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 53842 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5747 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 6300 numeric
@attribute 6387 numeric
@attribute 6494 numeric
@attribute 7070 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7294 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7412 numeric
@attribute 7414 numeric
@attribute 7430 numeric
@attribute 7852 numeric
@attribute 81 numeric
@attribute 83593 numeric
@attribute 83700 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 90952 numeric
@attribute 93408 numeric
@attribute 9475 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Ontario__AS_RR-3277,-0.035,0.5296,0.9965,0.0587,0.7892,1.6326,-0.0327,-0.0581,-0.2286,0.2016,-0.0299,-0.2051,1.5919,-0.0635,0.4213,-0.0893,2.0195,0.6364,1.5789,2.8783,1.3186,1.872,0.1392,0.0979,0.0113,-0.0497,0.0481,0.839,1.3505,0.5258,-0.0673,-0.1257,0.968,2.6456,1.9838,1.7126,2.2796,2.2648,2.3753,0.5036,0.7636,1.024,0.1766,-0.127,0.1992,0.8179,-0.0283,-0.1131,2.6472,0.6161,-0.1221,-0.085,-0.0561,-0.0662,1.3711,-0.0977,1.9068,1.5061,1.6658,1.3309,2.141,1.5663,0.141,1.2695,0.6956,-0.0572,0.4196,0.9779,-0.1527,-0.1038,1.0625,0.1809,0.4881,1.1604,-0.0774,-0.0318,0.5994,1.5569,1.3755,1.545,1.5129,1.4578,-0.0627,-0.0573,1.0278,0.0156,1.0724,0.6344,1.5,0.593,1.2728,0.204,-0.0336,1.3451,1.5546,2.514,0.8578,0.7922,0.3807,0.0457,0.9495,-0.0803,0.0614,-0.0912,0.0358,-0.1116,-0.1897,0.0985,0.3268,-0.0901,0.7355,0.1013,0.9413,Control
Ontario__A_RR96-12,-0.099,0.3173,0.7523,0.0438,1.0066,1.4301,0.007,-0.015,-0.3205,0.0719,0.0146,-0.1733,1.4277,-0.0729,0.327,-0.0835,1.5241,0.7811,1.4865,3.5753,0.9556,1.1767,0.0497,0.2376,0.0592,-0.1137,0.0667,0.8044,1.7484,0.8253,-0.0984,-0.0735,-0.0251,3.2377,2.4968,1.7799,2.2473,2.5255,2.4315,0.3749,0.6095,1.1059,0.0977,-0.1249,-0.1134,0.9219,-0.0491,-0.0801,2.5654,0.4636,-0.1218,0.0237,-0.0244,-0.1073,0.9792,-0.1214,1.75,1.2486,1.6463,1.3856,1.6763,1.3008,0.3488,1.5984,0.6341,0.009,0.6447,1.3365,-0.0946,-0.0313,0.9417,0.1833,0.4652,0.9446,-0.0319,0.0225,0.6417,1.6466,1.1756,1.5104,1.4062,1.2369,-0.0965,0.0681,1.0954,-0.051,0.8436,0.7569,1.9047,0.5974,1.3362,0.157,-0.0649,1.515,1.3221,2.2753,0.6025,0.7177,0.3538,0.1024,0.8599,-0.0613,-0.0587,-0.129,-0.0246,-0.1478,-0.1466,-0.1038,0.1499,-0.1203,1.1897,0.1169,0.9628,BRCACancer
Ontario__B_RR-1519,-0.0802,0.0075,0.2678,0.0673,-0.0286,0.9367,0.0722,-0.0393,-0.2175,0.307,-0.0069,-0.1346,0.5206,0.095,0.3682,-0.0579,1.0794,1.2868,0.6401,2.1301,1.0582,0.9491,0.0762,0.0845,-0.1195,-0.1645,0.1141,0.4682,1.6726,0.6555,-0.1133,-0.0887,0.7701,2.0196,1.5966,0.7012,1.2882,1.6335,0.5557,0.1808,0.3516,1.0103,0.5195,-0.0589,0.0848,0.3221,0.1851,0.1058,1.8652,0.4726,0.2154,-0.0602,0.0943,-0.0771,1.4573,-0.0883,0.7628,0.9656,0.7317,1.1801,0.7296,0.5317,0.2314,1.2975,0.6263,-0.092,-0.1038,0.9444,-0.1122,0.0263,0.4386,0.1164,0.3724,0.3293,0.0896,-0.0214,0.2674,1.7532,0.6383,0.1512,1.9991,0.775,0.1971,0.0086,0.7035,-0.0391,1.6074,0.2425,0.3838,0.3581,1.0127,0.279,0.0175,0.5853,0.8915,1.1973,0.7607,0.379,-0.0956,0.4411,0.4821,-0.0047,-0.061,-0.1385,0.1101,-0.1309,-0.1706,-0.0789,0.735,-0.0285,0.883,0.2333,0.4302,BRCACancer
Ontario__C_RR-3293,-0.0809,-0.1102,0.2385,0.0088,-0.0451,0.9012,0.0538,-0.0114,-0.1591,0.1906,0.0021,0.0244,0.7227,-0.0046,0.3641,-0.049,1.3928,0.9592,0.7291,2.6329,0.7551,0.3809,0.0562,0.1642,-0.1248,-0.1059,0.0446,0.4252,1.8416,0.5731,-0.0831,-0.0218,0.6286,3.0205,1.6395,0.709,1.2392,1.6763,0.5884,-0.0293,0.1661,1.0432,0.6076,-0.1238,-0.112,0.2336,0.0094,-0.0802,1.7695,0.7998,0.1018,0.1312,0.0614,-0.0989,0.8129,-0.0069,0.8412,1.056,0.8707,0.9666,1.3474,0.5686,0.2461,1.2706,0.7586,-0.0436,-0.109,0.5763,-0.0617,0.1582,0.242,-0.015,0.2344,0.3607,-0.0091,0.0375,0.1469,1.6554,0.6474,-0.0083,1.6628,0.7221,0.2233,-0.024,0.6541,-0.0279,1.3057,0.2297,0.8386,0.4261,0.8809,0.1687,0.0182,0.6107,1.043,1.5885,0.5175,0.3797,-0.0359,0.5853,0.4552,-0.0593,0.0145,-0.0267,0.1117,-0.0904,-0.1658,-0.0611,0.5318,-0.0351,1.2421,0.1171,0.3729,BRCACancer
Ontario__D_RR-3301,-0.0338,0.4827,1.1835,0.0118,0.681,1.3027,0.0598,0.0035,-0.2638,0.1364,-0.081,-0.0366,1.488,0.1861,0.3474,-0.0503,2.1764,0.3419,1.3203,3.2367,1.0134,1.3361,0.1149,0.2556,-0.1003,-0.0914,0.0531,1.0249,1.1992,0.4618,-0.1013,-0.1307,1.0045,2.4097,2.1711,1.9096,2.157,2.5316,2.2144,0.783,0.2263,1.3592,0.0197,-0.112,0.4589,0.8341,-0.0769,0.0856,2.7758,1.1412,-0.1114,-0.0207,0.0325,-0.0895,1.0195,-0.093,1.8109,1.3374,1.2464,1.1966,1.9854,1.1327,0.2196,1.2577,0.3404,-0.1309,0.3802,0.9173,0.0028,-0.0082,0.8516,0.1404,0.4681,1.1822,-0.0282,0.0114,0.5835,1.7513,0.8149,1.6868,1.7583,1.1735,-0.0389,-0.0075,0.9659,-0.0601,0.9628,0.6153,1.4078,0.8438,1.1722,0.0942,-0.0456,1.4104,1.6837,2.5915,0.8692,0.8255,0.2612,0.0265,1.0535,0.0019,-0.04,-0.0946,-0.0603,-0.0892,-0.0488,0.0286,0.2546,-0.0111,0.666,0.1177,1.5151,BRCACancer
Ontario__E_RR-2070,-0.0758,0.3066,0.676,0.0073,0.7721,1.0699,-0.0129,-0.0623,-0.2181,0.198,0.0559,-0.0046,1.1959,0.0331,0.3722,-0.0857,1.5185,0.6992,1.6007,3.5602,1.0174,1.3041,0.0894,0.3077,-0.1933,-0.1413,0.0049,0.8738,1.581,0.887,-0.0979,-0.1818,0.4484,2.9369,2.8413,2.0061,2.3261,2.6132,2.1945,0.5332,0.5596,1.0779,0.0974,-0.0789,-0.0869,0.745,-0.1103,-0.0778,2.7067,0.7968,-0.1219,0.0107,0.0279,-0.0977,1.1749,-0.0568,1.8748,0.8868,1.3736,1.3882,1.5452,0.9097,0.3259,1.5021,0.5911,-0.0627,0.2972,1.197,-0.1191,-0.0337,0.8069,0.1416,0.409,1.075,-0.0732,-0.0207,0.3739,1.7948,0.7186,1.2316,2.0127,1.2893,-0.0829,-0.0713,1.2871,-0.0582,1.0323,0.5174,1.4772,0.6862,1.5842,0.1506,0.0828,1.625,1.1317,2.0959,0.9327,0.7583,0.3557,0.1326,0.8435,-0.0405,-0.0359,-0.142,0.1035,-0.2834,-0.1545,-0.1531,0.1924,-0.0717,1.1558,0.0881,1.086,BRCACancer
Ontario__J_RR-1226,-0.1366,0.5724,0.7686,-0.0153,0.7387,1.0224,0.2545,-0.009,-0.1125,0.196,-0.1791,-0.2027,1.3939,0.103,0.2222,-0.0134,2.034,0.445,0.9719,3.0236,1.3218,1.5445,0.036,-0.0111,-0.0944,-0.1711,0.0959,0.632,1.4262,0.3719,-0.1047,-0.2624,1.2768,2.1519,1.7773,1.5201,2.3126,1.9924,2.3438,0.5592,0.57,1.3299,0.1771,-0.2115,0.0324,0.8105,0.0292,-0.0755,2.1565,0.4146,-0.1256,0.0209,0.1037,-0.0631,0.866,4e-04,1.5448,1.7871,1.124,0.5881,1.995,1.5396,-0.016,0.9907,0.4484,-0.2216,0.1225,0.3605,-0.21,-0.1194,0.721,0.1794,0.4983,1.0458,-0.1181,-0.0944,0.5394,1.1285,1.2345,1.6771,1.5601,1.3503,-0.1453,-0.0648,0.6688,-0.1053,0.8997,0.3156,0.7185,0.468,1.0743,0.1108,0.2293,1.1086,1.8718,2.7506,0.8088,0.9087,0.5208,0.1206,0.6629,-0.0149,-0.105,-0.1607,-0.0124,-0.1143,-0.1658,-0.2414,0.2943,-0.0691,0.5442,0.033,1.171,BRCACancer
Ontario__K_RR-3290,-0.025,0.4422,1.5205,0.0213,0.7674,1.1695,0.0755,-0.0374,-0.1297,0.1986,-0.0288,-0.0488,1.0897,0.0079,0.5088,-0.0697,2.1199,0.5061,1.2103,3.1349,1.1817,1.2844,0.0996,0.1758,-0.1237,-0.1193,0.0585,1.1174,1.3648,0.5503,-0.09,-0.1086,0.8537,2.1938,2.3711,2.0873,2.492,2.5403,1.7294,0.7716,0.3888,1.0368,0.1247,-0.1299,0.2881,0.7512,-0.0043,-0.0452,2.9503,0.9515,-0.1231,0.005,0.021,-0.103,1.1765,-0.0919,1.7539,1.0839,1.3642,1.1472,1.9513,1.3644,0.4847,1.0299,0.484,-0.0505,0.3587,1.0864,0.0015,0.0225,0.7253,0.2947,0.3172,1.1977,-0.0672,-0.0804,0.6634,1.7349,0.7665,1.4767,1.857,1.2619,-0.0287,0.05,1.085,-0.0642,1.115,0.8396,1.1603,0.8515,1.2897,0.0835,-0.035,1.7554,1.519,2.1822,0.9724,0.9083,0.4488,0.0308,1.1159,0.0013,0.0761,-0.0701,0.0475,-0.0783,-0.1265,0.062,0.3755,-0.0035,0.9173,0.117,1.2837,Control
Ontario__L_RR-3286,-0.1217,0.2893,0.8396,-0.0475,0.7309,0.8417,-0.0424,0.0238,-0.1422,0.1308,-0.2334,-0.1325,1.3235,0.318,0.383,-0.0263,1.9053,0.4302,1.1706,3.584,1.2504,1.0078,-0.1081,0.1772,-0.15,-0.1612,0.1297,0.929,1.4506,0.548,-0.1716,-0.175,0.9828,2.5677,2.3852,1.7531,2.0979,2.4596,2.0874,0.8208,0.4799,1.5638,0.0473,-0.1982,0.0683,0.6469,-0.0442,0.0318,2.8234,1.0041,-0.1313,0.0344,0.0931,-0.0391,0.9505,0.0666,1.6113,1.1838,1.4278,1.3777,1.5858,0.9488,0.1554,1.3935,0.4082,-0.0758,0.4891,1.193,-0.2304,-0.1171,0.8037,0.2673,0.3693,0.9181,-0.0869,0.0047,0.5377,1.6723,0.7219,1.418,1.8029,1.1246,-0.1681,-0.1387,0.8687,-0.0884,0.9888,0.5183,1.5291,0.7287,1.3605,0.0753,0.0237,1.4545,1.3576,2.024,0.666,0.9486,0.4995,0.0514,1.0451,-0.014,-0.2036,-0.1907,0.0524,-0.1074,-0.1396,-0.0943,0.343,-0.0947,0.976,-0.0431,1.4891,Control
Ontario__N_RR-3294,-0.0454,0.5775,1.0797,0.0391,0.5011,1.5064,0.1118,-0.0655,-0.2433,0.2694,-0.1557,-0.224,1.004,0.3108,0.0647,-0.0747,1.8666,0.3964,1.5187,3.015,0.8236,1.5042,0.0427,0.2712,-0.2777,-0.1526,0.0187,0.7866,1.6019,0.3917,-0.064,-0.1609,1.1724,1.9629,2.0806,1.6407,2.0359,2.3956,2.2252,0.6185,0.4886,1.2006,0.0992,-0.1922,0.1807,0.5868,-0.094,0.0293,2.6344,0.7783,-0.1406,0.0713,0.0467,-0.0598,1.1969,-0.0843,1.6294,1.3186,1.1458,1.0855,1.6983,1.2689,0.1637,1.3029,0.4671,-0.2392,0.3287,0.6721,-0.0561,0.0372,1.008,0.1027,0.2627,0.9908,-0.0954,-0.177,0.444,1.5969,1.0352,1.5241,2.0119,1.1544,-0.1158,-0.0334,1.1213,-0.0822,1.3861,0.7682,1.2891,0.6586,1.1959,0.0932,0.0305,1.1984,1.6281,2.8971,0.6817,0.8537,0.4875,0.0265,0.892,-0.0066,-0.0356,-0.1163,0.0911,-0.0965,-0.1307,-0.1538,0.2452,-0.0618,0.5759,0.124,1.1274,Control
Ontario__O_RR-3285,-0.1072,0.4788,0.7512,-0.0277,0.6894,1.0903,0.1185,-0.0661,-0.4545,0.1787,-0.0415,-0.1081,1.2023,0.2087,0.3876,-0.0749,2.0842,0.5146,1.4901,3.0327,1.3166,1.771,0.0164,0.1122,-0.1254,-0.0644,-0.0726,1.0099,1.3444,0.3687,-0.1265,-0.1208,1.0094,2.2942,1.9724,1.6181,2.2096,2.3719,2.0037,0.6917,0.5925,0.9957,0.2318,-0.1541,0.1556,0.7797,0.1118,0.0225,2.6701,0.8096,-0.1325,-0.0206,-0.0192,-0.1328,1.1239,-0.0713,1.775,1.39,1.3843,1.1469,2.1423,1.33,0.1378,1.0452,0.642,-0.031,0.2519,0.8605,-0.1001,-0.0111,0.9262,0.1651,0.4415,1.0772,-0.0446,0.0052,0.747,1.4395,1.2559,1.5035,1.7206,1.2526,-0.1257,-0.1069,1.0111,0.0246,1.0162,0.514,1.2326,0.5915,1.2272,0.1942,-0.0814,1.1454,1.6721,2.5041,0.8658,0.8956,0.4982,-0.0061,0.8439,0.0288,-0.124,-0.1332,0.1166,-0.0761,-0.1593,-0.2258,0.1796,-0.1104,0.5966,0.0888,1.2258,Control
Ontario__P_RR-3274,-0.0198,0.5592,0.8396,0.0566,0.5405,1.2649,-0.0327,-0.1065,-0.2374,-0.1001,-0.1019,-0.1969,0.6822,0.1563,0.1768,-0.0908,1.8408,0.3894,1.3635,2.9719,0.8107,1.3422,0.0945,0.1201,-0.063,-0.1696,-0.0685,0.7544,1.1741,0.5629,-0.074,-0.164,0.8083,2.2006,2.3934,1.5839,2.2208,2.3249,2.214,0.8191,0.3596,1.2774,0.2222,-0.1876,-0.0918,0.8578,-0.0272,-0.1706,2.2579,0.4805,-0.1436,-0.0101,0.0124,-0.1474,0.6568,-0.0645,1.8655,0.9689,1.0498,0.9184,1.7597,1.3918,0.1896,1.3221,0.479,-0.0797,0.2998,0.8056,-0.1172,-0.1847,0.6473,0.1177,0.3358,1.0425,-0.0653,-0.1336,0.3113,1.6886,0.8234,1.5525,1.8112,1.1828,-0.1398,-0.0346,1.1265,-0.0314,1.0187,0.5057,1.134,0.4328,1.1984,0.1591,-0.0512,1.2569,1.7906,2.6411,0.9382,0.7253,0.277,0.0493,0.7619,0.0073,-0.056,-0.1307,0.1438,-0.1625,-0.2221,-0.0531,0.1265,-0.1554,0.6343,0.1834,0.9905,Control
Ontario__Q_RR-3283,-0.0741,0.1296,1.0162,0.0066,0.8458,0.8796,-0.0142,-0.0622,-0.2268,0.1416,-0.0345,-0.1981,0.9299,0.0025,0.4413,-0.0872,2.0467,0.635,1.4998,3.1489,1.33,1.4392,0.0353,0.2228,-0.1178,-0.0104,-0.0215,0.9882,1.1898,0.4952,-0.1047,-0.2008,0.8596,2.0662,2.3395,1.9585,2.3299,2.5384,1.8326,0.6934,0.7461,0.8101,0.1955,-0.1383,0.0655,0.8972,-0.0345,-0.074,2.5887,0.7826,-0.1137,0.0423,0.0107,-0.1206,1.0676,-0.0837,1.6002,1.1139,1.3641,1.1806,1.7292,1.1616,0.3429,1.1095,0.7492,0.0209,0.37,1.4957,-0.058,0.0197,0.7002,0.3137,0.5085,1.0927,-0.0639,0.0156,0.6619,1.4768,0.5324,1.2351,2.0272,1.0243,-0.0396,-0.0684,1.1931,-0.1614,1.141,0.6087,1.192,0.7844,1.2581,0.3298,-0.1288,1.6097,1.5693,2.1613,0.7848,0.7621,0.7232,-0.0033,1.0318,-0.0401,-0.0213,-0.0979,0.1132,-0.2045,-0.1264,-0.1527,0.2963,-0.086,0.7848,0.089,1.1898,Control
Ontario__RR-3275,-0.0771,0.7337,0.6098,0.1167,0.6312,1.3124,-0.0807,-0.0747,-0.2691,0.2181,-0.1152,-0.2447,1.4449,0.0602,0.259,-0.1038,1.8211,0.8226,1.2548,2.9256,0.8079,1.4467,0.1023,0.0747,-0.0303,-0.1134,-0.0054,0.6859,1.3696,0.5766,-0.0517,-0.0834,1.006,2.619,1.8672,1.4351,2.004,2.238,2.4814,0.4489,0.8085,1.3059,0.2238,-0.0861,-0.0654,0.8579,-0.1485,0.0364,1.7545,0.3173,-0.1599,-0.1284,-0.0216,-0.1343,1.296,-0.0971,1.5866,1.6654,1.601,1.4097,1.9164,1.4349,0.1676,1.4235,0.4325,-0.1274,0.4712,0.6621,-0.0776,-0.0296,0.9805,0.295,0.5857,1.0569,-0.047,-0.1039,0.6037,1.0818,1.2659,1.5824,1.585,1.1964,-0.0861,-0.0557,0.8014,-0.0808,0.9442,0.4216,1.4324,0.3273,0.9971,0.1369,2e-04,1.0874,1.6533,2.5821,0.6215,0.8376,0.4304,-0.0019,0.7525,-0.0439,0.1088,-0.0627,0.0347,-0.124,-0.1872,-0.1447,0.171,-0.144,0.5328,0.0832,1.0584,Control
Ontario__RR-3281,-0.0182,0.4118,1.1131,0.0433,0.6253,1.4397,0.1462,-0.0597,-0.0119,0.057,-0.1476,-0.1971,0.9197,0.2763,0.1929,-0.1134,1.9687,0.4612,1.4601,3.0467,0.887,1.4633,-0.0416,0.0978,-0.2863,-0.1411,-0.0254,0.4962,1.29,0.4575,-0.1087,-0.1718,0.7681,2.1838,1.8261,1.4151,2.3892,2.3425,2.0116,0.4883,0.6493,0.763,0.0935,-0.2633,-0.0299,0.6342,-3e-04,-0.1228,2.0882,0.2377,-0.1802,0.0022,-0.0016,-0.1633,0.9826,-0.06,1.6407,1.0186,1.251,0.6143,1.9136,1.4276,-0.0121,0.7871,0.4249,-0.1342,0.0705,0.7279,-0.142,-0.1844,0.5819,0.1162,0.3053,0.8608,-0.1242,-0.0155,0.2686,1.1482,0.7886,1.0567,1.5443,0.9297,-0.1788,-0.0806,0.7194,-0.1196,1.0985,0.6254,0.7115,0.1885,0.8011,0.1946,0.0371,1.3731,1.5652,2.6156,0.7286,0.6136,0.6698,0.0017,0.8629,-0.052,-0.0969,-0.128,0.0022,-0.1965,-0.1554,-0.2857,0.1955,-0.1525,0.6054,0.0918,0.7606,Control
Ontario__RR-3287,0.0386,0.4397,0.7376,0.0656,0.6798,1.4586,-0.0494,-0.0728,-0.1321,0.1204,0.0152,-0.1549,1.3086,0.1277,0.3272,-0.1198,1.8093,0.6693,1.2521,2.9434,0.8146,1.3144,0.0421,0.1037,0.0265,-0.0495,0.0299,0.7235,1.3768,0.4708,-0.0654,-0.0919,0.6526,2.6927,1.8768,1.7651,2.1196,2.2571,2.084,0.6158,0.778,1.2525,0.1479,-0.1358,-0.0792,0.9012,0.0662,-0.1367,2.2559,0.5639,-0.1691,-0.0733,-0.0062,-0.1116,1.3297,-0.0512,1.6933,1.4496,1.3016,1.1213,2.0486,1.429,0.2021,1.2685,0.4996,-0.2192,0.4895,0.9766,-0.035,-0.0348,0.8163,0.2393,0.5768,1.0515,-0.0063,-0.0562,0.5532,1.1224,1.3271,1.7868,1.3874,1.4221,-0.1055,0.0287,0.6666,-0.0088,0.9676,0.6861,1.3794,0.4177,0.9689,0.1096,-0.1121,1.2461,1.5913,2.3715,0.7069,0.7499,0.4461,-0.0231,0.8846,-0.0949,-0.0415,-0.1034,0.1073,-0.0304,-0.2672,-0.1805,0.2622,-0.1318,0.667,0.1703,1.1331,BRCACancer
Ontario__RR-3289,-0.0559,0.43,0.639,-0.0103,0.5745,1.3544,0.0238,-0.0108,0.0945,0.3963,-0.073,-0.0384,0.8397,0.2327,0.2232,-0.0461,2.0102,0.4579,1.4341,3.0568,0.8951,1.1591,-0.0031,0.4274,-0.2761,-0.0901,0.0387,0.835,1.5233,0.4956,-0.1224,-0.1657,0.7267,2.5489,2.4975,1.7536,2.0566,2.5977,2.2658,0.5121,0.3923,1.3924,0.141,-0.1787,-0.0337,0.4335,-0.075,0.0237,2.5311,0.6491,-0.0635,0.0126,0.0553,-0.0408,1.0225,-0.0538,1.546,1.391,1.2027,1.2694,1.6356,1.2811,0.304,1.5134,0.2774,5e-04,0.3299,0.6737,-0.0417,-0.0054,1.0476,0.0977,0.3643,0.951,-0.0846,0.0143,0.551,1.5488,0.8855,1.3298,2.0649,1.1418,-0.0345,-0.0368,1.1628,-0.067,1.1185,0.6037,1.4875,0.5241,1.1297,0.0635,-0.055,1.1528,1.6253,2.8409,0.7395,0.7923,0.3,0.0551,0.7755,0.009,-0.0462,-0.1077,0.0372,-0.1383,-0.0609,-0.1262,0.0723,0.0848,0.7821,0.0599,1.1775,Control
Ontario__RR-3299,-0.1428,0.4912,0.9315,0.0349,0.5831,1.3357,-0.0508,-0.0209,-0.1195,0.0993,-0.1587,-0.1555,1.3724,0.1837,0.2288,-0.0377,1.7285,0.693,1.1004,2.8983,0.8226,1.2187,0.1381,0.178,-0.2478,0.0031,0.0789,0.579,1.2848,0.5658,-0.1327,-0.2094,0.557,2.7795,1.7767,1.0945,1.9437,1.8455,2.6074,0.3851,0.8071,1.2579,0.1212,-0.1439,-0.0971,0.6119,-0.0767,-0.0681,1.998,0.4778,-0.1559,-0.0491,0.1095,-0.0627,1.2904,-0.0921,1.6593,1.4558,1.5134,1.1124,1.6673,1.2609,0.0374,1.3691,0.3745,-0.1424,0.4375,0.5876,-0.2412,-0.0923,0.9195,0.1964,0.3366,0.7103,-0.0696,-0.0958,0.3786,1.0051,1.0846,1.2076,1.2388,1.1053,-0.0443,-0.0684,0.6356,-0.0244,0.874,0.3504,1.8581,0.2331,0.798,0.0653,-0.0808,1.097,1.5834,2.5947,0.4798,0.7481,0.2861,0.0677,0.7532,-0.0342,-0.0743,-0.1742,-0.0156,-0.0984,-0.1574,-0.1957,0.2133,-0.0533,0.8209,0.0409,0.871,BRCACancer
Ontario__T_RR-3292,-0.059,0.4883,1.1045,0.0226,0.6747,0.8857,0.0698,-0.0596,-0.3585,0.2537,-0.2559,-0.2599,1.1745,0.1516,0.38,-0.1072,2.3371,0.6352,1.2314,3.3709,1.4046,1.7731,0.0668,-0.0819,-0.1578,-0.1816,-0.0644,0.9106,1.9045,0.3485,-0.0888,-0.216,1.3439,2.3866,2.0097,1.5963,2.4494,2.4133,2.084,0.664,0.5649,1.0982,0.058,-0.1422,0.1979,0.9165,-0.014,-0.1061,2.8381,0.7551,-0.165,0.012,-0.0038,-0.0499,1.3816,-0.0496,1.9246,1.3538,1.315,0.8627,2.2587,1.5443,0.0398,0.841,0.523,-0.1303,0.2,0.8403,-0.1877,-0.0709,0.7791,0.1534,0.3567,1.0791,-0.101,-0.0139,0.7101,1.5421,1.3164,1.6173,1.5368,1.4447,-0.1047,-0.1786,0.9748,-0.045,1.0019,0.4372,0.9029,0.8076,1.4288,0.1774,0.0487,1.3339,1.7795,2.7508,0.9779,0.9146,0.3365,0.0139,0.9218,0.011,-0.0265,-0.1364,0.1264,-0.0256,-0.1714,-0.2797,0.2594,-0.0965,0.625,0.0573,1.2974,Control
Ontario__U_RR-2236,-0.0852,0.3883,0.9609,0.0422,0.86,0.7977,0.0487,-0.0203,-0.2581,0.2645,0.0226,0.0446,1.2838,0.0874,0.3855,-0.0458,2.0451,0.505,1.6376,3.4979,1.0943,1.2576,-0.0549,0.3233,-0.1264,-0.0969,0.0442,1.0967,1.7542,0.6418,-0.1041,-0.0937,0.8123,2.5957,2.5853,2.0894,2.2943,2.6899,1.9599,0.6849,0.4873,1.3593,0.197,-0.1185,0.3784,0.715,-0.0849,0.0554,2.9527,1.2986,-0.0682,0.0024,0.0529,-0.0379,1.2578,-0.0166,1.8171,1.104,1.4225,1.4699,1.8578,0.988,0.3871,1.5232,0.6348,0.0339,0.3179,1.1715,-0.0964,0.1118,0.9512,0.1305,0.3653,1.0483,-0.056,0.0121,0.586,1.8258,0.5472,1.1606,2.184,1.409,-0.0595,-0.0355,1.3703,-0.0381,1.0835,0.8188,1.2603,0.8881,1.5499,0.1703,-0.0092,1.5989,1.3887,2.2326,0.8376,0.855,0.4765,0.0674,1,-9e-04,-0.0367,-0.1121,0.0344,-0.1794,-0.1568,0.0013,0.4065,0.0455,1.0264,0.0832,1.4478,BRCACancer
