@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 4615 numeric
@attribute 6416 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 10333 numeric
@attribute 9252 numeric
@attribute 4214 numeric
@attribute 23643 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 1385 numeric
@attribute 5648 numeric
@attribute 735 numeric
@attribute 929 numeric
@attribute 9641 numeric
@attribute 4791 numeric
@attribute 8411 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 731 numeric
@attribute 4792 numeric
@attribute 730 numeric
@attribute 733 numeric
@attribute 732 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 28908 numeric
@attribute 7189 numeric
@attribute 729 numeric
@attribute 11035 numeric
@attribute 727 numeric
@attribute 23118 numeric
@attribute 51295 numeric
@attribute 1849 numeric
@attribute 1848 numeric
@attribute 629 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 64145 numeric
@attribute 717 numeric
@attribute 716 numeric
@attribute 718 numeric
@attribute 713 numeric
@attribute 712 numeric
@attribute 715 numeric
@attribute 714 numeric
@attribute 51284 numeric
@attribute 10747 numeric
@attribute 51311 numeric
@attribute 148022 numeric
@attribute 1147 numeric
@attribute 257397 numeric
@attribute 59307 numeric
@attribute 4153 numeric
@attribute 51135 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 30849 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 5608 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 3661 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 81793 numeric
@attribute 9261 numeric
@attribute 28378 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5289 numeric
@attribute 353376 numeric
@attribute 5519 numeric
@attribute 3654 numeric
@attribute 11213 numeric
@attribute 29110 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 1675 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 4064 numeric
@attribute 7096 numeric
@attribute 2353 numeric
@attribute 7097 numeric
@attribute 3665 numeric
@attribute Class {Control,BRCACancer}

@data
AR_RR-3278,0.505,1.5357,0.475,0.0808,0.3584,0.4566,1.8766,0.4852,-0.0969,1.2491,1.2481,1.8105,0.7552,1.7339,1.0308,0.9705,1.0552,1.6772,-0.0201,-0.0921,2.3655,0.7753,0.8714,0.6765,1.1807,0.9311,-0.022,2.5623,-0.141,0.1854,0.0262,0.5389,0.44,1.2252,1.2243,0.0868,0.6985,-0.0533,0.8397,0.2464,1.2248,0.1778,1.0409,1.9203,0.0238,0.961,-0.1896,0.7784,0.1341,-0.0509,-0.0013,0.1422,0.1873,0.1443,-0.0954,0.2934,-0.0225,1.8281,0.4538,1.3149,0.775,0.9381,-0.1264,1.7658,0.8683,0.0458,-0.0826,0.3163,0.8841,0.5908,0.3739,0.46,0.6143,0.6454,0.0712,1.4882,1.1146,0.305,1.9453,0.9689,1.264,0.6142,0.3342,0.8582,0.5822,1.1797,-0.0382,0.454,1.7921,1.2665,0.7422,0.373,0.7488,0.3544,1.2543,0.9353,1.1414,0.3368,1.1003,1.4397,2.9367,0.179,1.5251,2.1595,2.9791,1.7896,0.2065,Control
AS_RR-3277,0.8167,0.4756,0.818,0.3608,0.2479,0.3538,1.4769,0.7285,-0.1035,1.4853,1.4377,1.1287,0.4791,2.1803,0.6073,0.8813,1.538,1.413,-0.0198,-0.0819,2.3352,0.4424,1.0304,0.4841,1.3587,0.6696,-0.0309,1.7301,-0.1141,0.3246,0.0027,0.295,0.3226,1.5919,1.3454,0.0828,0.6338,-0.0844,0.9132,0.1432,1.6732,0.1695,1.3278,1.7346,0.164,0.9662,-0.0823,0.7666,0.2203,0.0257,0.1084,0.0661,0.1204,0.118,-0.0692,0.3116,0.077,1.7556,0.5218,1.1376,1.5231,0.7645,-0.2222,1.4798,1.2673,-0.0087,-0.1038,0.4018,0.8042,0.9893,0.6193,0.522,0.1913,0.2916,0.0908,1.7186,0.9584,0.5949,1.6547,0.9835,1.3083,0.5594,0.2186,1.3728,0.4111,1.0437,-0.0274,0.5639,1.3698,1.1484,1.1049,0.4137,0.7628,0.645,1.6854,1.3744,1.1105,0.0975,0.8897,0.9916,2.5649,0.251,0.9148,2.0049,1.2456,2.0822,0.2003,Control
A_RR96-12,1.2014,-0.0241,1.1067,0.1421,0.322,0.6557,1.7396,0.6431,-0.1708,1.4549,1.5877,1.346,0.8672,2.4794,0.7917,1.3944,1.592,2.15,-0.0754,-0.0858,2.5938,0.9331,0.459,0.7863,0.9273,0.2879,-0.0256,0.9195,-0.1257,0.1425,0.0119,0.662,0.4856,1.4277,0.8943,0.1352,0.6136,-0.1069,0.9964,0.3603,1.6273,0.4256,1.3616,2.1055,-0.0067,0.8587,-0.1942,0.7235,0.0256,-0.0742,0.0581,0.1174,0.0103,0.0236,-0.1463,0.4895,-0.1021,1.8854,0.227,1.0663,1.0362,1.1869,-0.0576,2.0387,1.209,-0.0457,-0.0313,0.5218,0.6286,0.8069,0.5474,0.4437,0.8133,0.1606,0.2086,1.8336,1.0417,0.2357,1.9988,1.0519,1.2654,0.856,0.1869,1.109,0.73,0.7582,-0.0606,0.837,1.1657,1.3935,1.1898,0.524,0.8659,0.4755,1.3965,0.8832,1.2818,0.2678,1.1506,1.243,2.6591,0.37,2.0333,1.5355,-0.4655,1.7753,0.2517,BRCACancer
B_RR-1519,1.2071,0.1554,1.3719,0.3724,0.301,0.5763,1.2932,0.3788,0.005,0.4896,1.55,2.3354,0.0572,0.7122,0.4553,1.0129,0.9414,1.7071,-0.0175,-0.059,0.8002,0.637,1.0725,0.8803,1.1067,0.5477,0.0377,1.4266,-0.1826,0.1417,-0.0084,0.0704,0.2929,0.5206,0.8431,0.576,0.4557,-0.055,0.3924,0.1292,0.8509,0.3422,1.1392,0.7363,0.0073,0.9681,0.5542,0.4816,0.0427,-0.123,0.0676,0.1506,-0.0303,0.0713,-0.122,1.0569,-0.0691,0.5179,0.4321,1.1029,1.0136,0.3118,-0.2604,1.2403,0.684,-0.0051,0.0263,0.4049,0.4525,0.6785,0.4684,0.4585,0.454,0.819,0.1993,0.92,0.9608,0.1777,1.5346,0.8213,0.6041,0.6578,0.2038,1.4548,1.8113,0.5272,0.0544,0.9237,0.9603,1.6582,0.9414,0.2342,0.9821,0.4564,0.5128,1.2642,1.5628,0.0883,1.1172,0.4494,0.6893,0.1814,1.8173,2.2416,0.5054,0.0174,0.4755,BRCACancer
C_RR-3293,1.665,0.5069,1.2092,0.3256,0.2983,0.9375,1.7379,0.4474,-0.1174,0.5292,1.819,1.9861,0.2354,1.0037,0.592,0.9938,1.5085,2.0689,-0.0046,-0.0499,0.7359,0.7637,0.8696,1.0284,1.203,0.4971,0.0302,1.3021,-0.0812,0.1868,-0.0451,0.0985,0.3466,0.7227,0.6151,0.3038,0.4172,-0.0386,0.5016,0.3101,0.837,0.3555,1.0898,0.8527,-0.0133,0.8029,0.6463,0.441,-0.0587,-0.0683,-0.0555,0.1439,0.0304,0.0758,-0.1429,1.0697,-0.087,0.4966,0.4645,1.1136,0.7306,0.4142,-0.0669,1.6164,1.035,0.001,0.1582,0.4076,0.3983,0.8725,0.3596,0.4049,0.4667,0.588,0.1056,0.8616,0.6379,0.1298,1.3252,0.7036,0.7033,0.6121,0.1092,1.033,1.6585,0.3538,-0.0022,0.8133,1.0313,1.5926,1.1156,0.2876,0.9193,0.3391,0.4281,1.222,1.5771,0.2382,1.1109,0.4459,1.1743,0.2625,2.6238,2.1259,0.6868,0.0813,0.7319,BRCACancer
D_RR-3301,0.4416,1.2448,0.6838,0.3442,0.1636,0.431,1.7797,0.3415,-0.0376,1.065,1.146,1.3979,0.4964,2.09,0.9122,0.7855,0.9985,1.3348,-0.0262,-0.0305,2.1683,0.6453,0.8045,0.4836,1.3045,0.768,-0.007,2.2541,-0.121,0.3764,0.0121,0.4428,0.236,1.488,1.4344,0.1955,0.7129,-0.0328,0.7148,0.2033,1.4107,0.2241,0.879,1.2231,0.0737,1.2219,-0.1019,0.761,0.2786,-0.0508,0.0156,0.5917,0.55,0.0187,0.2248,0.2242,0.12,1.7198,0.6037,1.0865,0.9634,0.8111,-0.1582,1.2803,0.7749,0.0177,-0.0082,0.4339,0.9091,0.6403,0.4315,0.5677,0.3424,0.4337,0.0666,1.3835,1.0448,0.5001,1.6512,0.8644,1.2168,0.5236,0.1981,0.7455,0.3702,1.2326,0.0431,0.373,1.6337,0.9713,0.7111,0.2628,0.4652,0.5282,1.4714,0.8758,0.8611,4e-04,0.895,1.3849,2.2039,0.143,1.0275,1.8774,1.7808,1.6174,0.3822,BRCACancer
E_RR-2070,0.9441,1.3737,0.7225,0.2132,0.2697,0.5956,2.0062,0.5449,-0.1698,1.4278,1.2779,1.654,0.763,1.9603,0.7009,1.3171,1.2729,1.8702,-0.0221,-0.0626,2.6423,1.133,0.8674,0.8221,0.9725,0.8631,-0.0571,2.0447,-0.113,0.2045,0.0235,0.7226,0.4887,1.1959,1.2059,0.1786,0.7541,-0.094,1.3048,0.4943,0.9818,0.3551,1.5062,2.4648,0.031,1.4156,-0.1016,0.5659,0.3064,-0.1383,0.0812,0.2845,0.181,0.0376,0.0455,0.6135,-0.0817,2.0067,0.5177,1.2796,0.9959,1.225,-0.1472,2.0742,1.0075,-0.0346,-0.0337,0.6423,0.7072,0.7304,0.5697,0.6223,0.6796,0.4474,0.0987,1.6648,0.912,0.4447,2.1009,1.1018,1.2482,0.8513,0.2967,0.8298,0.8216,0.7443,-0.0628,0.6692,1.4866,1.3735,1.0194,0.5713,0.7383,0.5528,1.4088,1.0807,1.3929,0.5284,1.1437,1.2007,2.9152,0.3489,2.3277,1.7979,2.4874,1.3617,0.5972,BRCACancer
J_RR-1226,0.4663,1.0498,0.6101,0.2572,0.3416,0.3152,1.348,0.535,-0.0637,1.3372,1.4311,1.1142,0.4934,1.9261,0.5309,0.6975,0.9489,1.1145,-3e-04,-0.0198,1.6781,0.4794,1.0344,0.3072,2.0387,0.982,0.015,2.4761,-0.0426,0.1712,0.1039,0.2603,0.2993,1.3939,1.4384,0.0119,0.6219,-0.0161,0.4828,0.1304,1.8705,0.0642,0.8679,1.4472,0.0941,0.6492,0.2324,0.6404,0.1038,-0.048,-0.0598,0.1107,0.1142,0.0438,-0.0863,0.3579,0.019,1.4624,0.4858,1.4178,1.0239,0.6019,-0.1799,0.7724,0.8471,0.0259,-0.1194,0.2117,0.7381,0.9976,0.8733,0.398,0.1613,0.5117,0.0338,1.5012,0.66,0.3235,1.51,0.7769,0.9931,0.2507,0.0089,0.685,0.3765,1.0923,-0.0956,0.3681,1.6094,0.884,0.7713,0.3936,0.6462,0.5069,1.838,1.42,0.9226,0.1047,0.68,0.842,2.2448,0.1336,1.072,1.1699,1.1485,1.7469,0.0406,BRCACancer
K_RR-3290,0.5707,1.1716,0.6566,0.2981,0.2693,0.4959,2.0121,0.4489,-0.0454,1.121,1.1262,1.5074,0.5773,1.9713,0.6617,0.8272,0.9792,1.4243,-0.0354,-0.0273,2.025,0.699,0.7344,0.6345,1.2266,0.7436,0.0063,2.1469,-0.0864,0.3415,-0.032,0.4938,0.2081,1.0897,1.3908,0.0672,0.7021,-0.1056,0.7942,0.3169,1.4291,0.2404,1.3951,1.7211,0.0409,1.4248,-0.0714,0.6913,0.1913,-0.0055,0.1611,0.3013,0.2297,-0.0157,-0.006,0.2606,0.0618,1.5666,0.789,1.1878,0.9575,0.9294,-0.0929,1.3349,0.8042,0.0223,0.0225,0.4794,1.0016,0.5098,0.6294,0.5939,0.4348,0.4371,0.0959,1.4297,1.2351,0.4277,1.8484,1.0417,1.5083,0.551,0.5629,0.6116,0.4044,1.247,-0.1408,0.501,1.6076,1.1173,0.6867,0.381,0.5728,0.607,1.5372,1.0073,0.9336,0.3107,1.1478,1.3321,2.2427,0.2721,1.3457,1.4456,2.1076,1.7177,0.3873,Control
L_RR-3286,0.6885,1.2272,0.8252,0.0348,0.3551,0.5897,2.0293,0.3724,-0.0598,1.32,1.1795,1.499,0.8332,1.8176,0.8796,1.0811,1.1095,1.5777,0.0287,-0.0065,2.1584,1.0151,0.8303,0.7111,1.3425,0.7497,0.0342,2.288,-0.1052,0.1548,0.0494,0.6047,0.2901,1.3235,1.2988,0.118,0.5975,0.014,0.7836,0.3825,1.3222,0.2192,1.0524,2.5338,0.1512,1.3758,-0.1958,0.8422,0.5578,-0.0567,-0.0804,0.4244,0.1574,0.0376,0.1818,0.4439,0.0131,1.9989,0.5185,1.2861,0.856,0.8462,-0.1889,1.5598,0.8261,0.0167,-0.1171,0.2477,0.8013,0.5242,0.5526,0.3558,0.5308,0.3941,0.1207,1.4146,0.9665,0.2142,1.7357,0.9738,1.3193,0.636,0.1387,0.7,0.6046,1.1278,-0.0809,0.4562,1.5995,1.2737,0.7954,0.5727,0.7352,0.3691,1.345,0.813,1.0355,0.2842,0.9821,1.2692,2.5991,0.1599,1.7751,2.1617,2.3298,1.6784,0.4671,Control
N_RR-3294,0.5753,1.2129,0.4817,0.2797,0.1286,0.4207,1.5583,0.5059,-0.2131,1.1176,1.1783,1.0795,0.4554,1.6755,0.5805,0.7628,0.8368,1.3323,-0.0435,-0.042,2.1486,0.5999,1.0931,0.496,1.3191,0.9207,0.0767,2.3226,-0.1285,0.2761,-0.0193,0.1966,0.4002,1.004,1.3525,0.0481,0.7092,-0.0939,0.6203,0.1389,1.3008,0.1949,0.7786,1.482,0.0105,0.8644,-0.1109,0.7794,0.1561,-0.1101,0.0157,0.1134,-0.0385,0.0091,-0.0327,0.2138,-0.0682,1.6772,0.4639,0.7598,1.1499,0.9352,-0.2804,1.4515,0.8304,0.0371,0.0372,0.2691,0.8034,0.6252,0.4721,0.5384,0.34,0.5426,0.019,1.3944,0.9025,0.4903,1.4592,0.766,1.0269,0.5453,0.3466,1.0519,0.4536,0.9347,-0.197,0.4435,1.4699,1.1233,0.846,0.18,0.7307,0.5166,1.5017,1.0423,0.8071,0.1807,0.882,1.1996,2.4312,0.1837,0.9185,1.8805,2.4823,1.5641,0.2153,Control
O_RR-3285,0.6347,1.1454,0.823,0.3379,0.1317,0.421,1.4482,0.5351,-0.1692,1.329,1.5296,1.2165,0.4164,2.2223,0.6906,0.8109,1.2417,1.4102,-0.0529,-0.0294,1.9049,0.5546,1.0818,0.3169,1.4138,1.0401,-0.0805,2.1206,-0.1692,0.1982,-0.0199,0.2607,0.2782,1.2023,1.3822,0.0016,0.8576,-0.1106,0.804,0.1772,1.5303,0.1948,1.3097,1.1844,0.0363,0.912,-0.1103,0.7977,0.2167,-0.0084,-0.0081,0.2579,0.1275,0.1194,0.0649,0.3218,-0.009,1.6547,0.5464,0.9962,1.1181,0.7854,-0.2285,1.2246,0.9085,-0.0167,-0.0111,0.3625,0.9397,0.7611,0.674,0.5663,0.276,0.5725,0.0657,1.2583,0.8402,0.4192,1.5979,0.9812,1.3282,0.5417,0.2787,0.8696,0.5447,1.1264,-0.2427,0.4599,1.4785,1.0656,0.851,0.3217,0.5959,0.7491,1.6529,1.3234,0.7847,0.1169,0.9074,1.4422,1.9433,0.1384,1.2175,1.8442,2.0968,1.8288,0.3406,Control
P_RR-3274,0.5764,1.385,0.5413,0.2885,0.2701,0.4627,1.4631,0.3285,-0.049,1.0118,0.9694,1.014,0.4656,1.6989,0.4762,0.8437,0.73,1.1688,0.0054,-0.1158,1.5621,0.558,0.863,0.5697,1.1731,0.8571,-0.0738,2.3276,-0.1699,0.1883,-0.0957,0.3215,0.2172,0.6822,1.4559,0.1634,0.602,-0.081,0.7807,0.2133,1.1768,0.2181,0.9441,1.3078,0.0543,0.9242,-0.0068,0.6663,0.2085,-0.0104,0.1213,0.2319,-0.0513,0.0626,0.0378,0.2431,-0.0971,1.6138,0.769,0.8788,1.0741,0.9122,-0.0553,1.4276,0.6787,-0.032,-0.1847,0.3983,0.7295,0.4082,0.5111,0.4456,0.404,0.5986,0.0467,1.4711,0.9589,0.4975,1.6369,0.8299,0.9509,0.5129,0.1781,0.7243,0.5605,0.8728,0.0647,0.3766,1.3441,1.0721,0.5801,0.0385,0.5885,0.5316,1.2051,0.8995,0.9554,0.1601,0.92,1.1326,1.9276,0.2032,1.5354,1.2746,1.942,1.1402,0.2038,Control
Q_RR-3283,0.5913,0.668,1.0434,0.1821,0.3369,0.5104,1.9713,0.4852,-0.1176,1.3044,1.0929,1.3149,0.6001,1.9235,0.5044,0.9252,1.0864,1.3469,0.0266,-0.075,1.8763,0.7756,0.7556,0.5409,1.2816,0.6449,-0.0478,1.87,-0.1281,0.2445,-0.0226,0.399,0.4,0.9299,1.173,0.1,0.8431,-0.0745,0.8221,0.3256,1.301,0.1588,1.3142,1.7011,0.0052,1.2235,-0.18,0.6899,0.3279,0.0142,0.107,0.3657,0.3672,0.0699,0.1658,0.3525,-0.0074,1.46,0.4961,1.1707,1.0495,0.7734,-0.1716,1.2254,0.8036,0.0065,0.0197,0.4657,0.8364,0.5562,0.9109,0.4437,0.4362,0.3478,0.1585,1.3071,0.925,0.4302,1.6865,0.9101,1.499,0.5251,0.3591,0.7466,0.5418,1.0978,-0.1094,0.5081,1.3855,1.3129,0.6645,0.2972,0.6732,0.6559,1.6409,0.7728,0.8095,0.1704,0.8828,1.0988,1.9918,0.1278,1.4767,1.1934,1.6654,1.4904,0.3371,Control
RR-3275,0.7676,1.1194,0.8975,0.4531,0.192,0.2481,1.6383,0.7705,-0.0804,1.5948,1.4964,0.9277,0.7299,2.1637,0.4753,0.8426,1.3077,1.4746,-0.0869,-0.1669,2.3678,0.4093,1.0511,0.4792,1.4917,0.8461,-0.0589,2.2895,-0.1134,0.1986,-0.065,0.2425,0.5069,1.4449,1.3541,-0.003,0.7497,-0.1414,0.7473,0.0884,1.611,0.166,1.0665,1.2377,0.1542,0.9451,0.1367,0.837,0.2651,0.0282,-0.0458,0.062,0.0037,0.1805,-0.099,0.3865,-0.0438,1.7253,0.3325,1.0526,1.382,0.7136,-0.0714,1.4097,1.2118,-0.0594,-0.0296,0.363,0.6743,1.0729,0.4393,0.4825,0.1561,0.4916,0.0587,1.7882,0.8251,0.4197,1.5211,0.671,1.0492,0.6518,0.3747,1.2644,0.3027,0.8661,0.0511,0.7592,1.4256,1.1794,1.1258,0.5221,0.9576,0.5675,1.2237,1.2468,1.1052,0.3382,0.8197,1.0479,2.1939,0.2524,0.7322,1.1323,1.3878,1.3487,0.1931,Control
RR-3281,0.5896,0.8635,0.6029,0.1712,0.1723,0.2833,1.4266,0.5259,-0.0211,1.2019,1.0791,1.1455,0.3704,1.9076,0.3262,0.6,0.9958,1.0215,-0.058,-0.109,2.1454,0.3872,0.7924,0.3346,1.1142,0.5778,0.0699,1.664,-0.1506,0.1145,0.0595,0.2459,0.3628,0.9197,1.0377,-0.1015,0.5838,-0.0585,0.656,0.0672,1.3825,0.0847,0.9011,2.2321,0.0198,0.8302,0.0497,0.4335,0.1809,0.0094,-0.0149,0.0314,-0.2249,0.1145,-0.0019,0.176,-0.1119,1.6021,0.2053,0.9311,1.2621,0.6473,-0.0817,1.3902,0.7049,-0.0158,-0.1844,0.1728,0.6063,0.3935,0.5756,0.2722,0.1503,0.5139,0.0747,1.2248,0.7583,0.5889,1.5506,0.632,1.0889,0.3802,0.1325,1.2135,0.3058,0.8601,0.0649,0.6237,1.304,0.9902,0.7097,0.3229,0.6117,0.6443,1.3639,1.1993,0.9072,0.1099,0.6276,1.0349,2.4989,0.0787,0.7959,1.5999,1.6612,1.7869,-0.0308,Control
RR-3287,0.5506,0.8598,0.9407,0.4173,0.0867,0.3738,1.377,0.7276,0.0462,1.3715,1.4557,0.9065,0.7602,2.2774,0.4377,0.8165,1.2131,1.4297,-0.0573,-0.1287,2.0095,0.6153,0.6765,0.473,1.4038,0.6859,-0.038,1.8513,-0.1521,0.2285,-0.0383,0.272,0.3823,1.3086,1.1435,0.0274,0.9314,-0.1022,0.8521,0.1945,1.5227,0.2012,0.8505,1.1977,0.016,0.9892,-0.0742,0.8269,0.095,0.0145,0.0771,0.0851,-0.0453,0.1367,-0.1133,0.3026,0.0177,1.8958,0.3879,1.3871,1.3514,0.72,-0.0637,1.4182,0.9671,-0.0853,-0.0348,0.3928,0.6355,0.8631,0.5379,0.4174,0.3087,0.4576,0.0462,1.529,0.8421,0.3409,1.75,0.686,1.1715,0.5205,0.2992,1.2786,0.2742,0.8733,-0.006,0.6649,1.483,1.1922,1.048,0.4601,0.7406,0.4079,1.5818,1.2983,0.9015,0.0818,0.8005,1.226,2.1453,0.221,0.7638,1.1043,1.5673,1.3145,0.1683,BRCACancer
RR-3289,0.5608,1.3915,0.3881,0.2233,0.1988,0.4655,1.8373,0.3116,-0.1917,1.2585,1.4499,1.1821,0.5089,1.7391,0.5969,0.8993,0.9518,1.6185,-0.0345,-0.0221,2.3275,0.8466,0.8115,0.566,1.3601,0.7769,0.0769,2.3444,-0.1024,0.2076,0.0125,0.4775,0.349,0.8397,1.3089,0.1234,0.8564,-0.0857,0.6572,0.1981,1.3473,0.2719,1.0145,2.0537,0.0728,1.063,0.0238,1.008,0.1191,-0.0672,0.1804,0.303,0.356,-0.0321,0.0213,0.2379,0.0387,1.4477,0.4742,1.088,0.9757,1.0737,-0.0882,1.6009,0.9042,0.012,-0.0054,0.373,0.659,0.6808,0.4908,0.5695,0.3883,0.417,0.0961,1.3107,0.9152,0.4284,1.4951,0.8791,1.3861,0.5782,0.2135,0.7078,0.4376,0.8752,0.0171,0.4338,1.7153,1.409,0.6052,0.3335,0.7688,0.4126,1.2653,0.7932,0.845,0.3858,1.2244,1.7049,2.1965,0.1669,1.3326,1.5658,2.296,1.3928,0.311,Control
RR-3299,0.6852,0.9552,0.7882,0.3141,0.2431,0.2575,1.4667,0.7994,-0.0822,1.1189,1.4922,1.0348,0.6298,1.84,0.5623,0.9128,1.4859,1.7137,-0.0012,-0.0773,2.1658,0.7645,0.8756,0.6083,1.3144,0.4269,0.0242,2.112,-0.1028,0.2068,0.0388,0.2432,0.3348,1.3724,1.0633,0.0074,0.7963,-0.0872,0.6865,0.0253,1.4558,0.119,0.812,1.0892,0.1856,0.6627,-0.0404,0.6383,0.2608,0.0745,-0.034,0.1268,0.0306,0.0554,-0.0592,0.2586,0.1135,1.5179,0.1724,0.6658,1.0823,0.598,-0.0996,1.8409,1.2485,0.0018,-0.0923,0.2013,0.5047,0.938,0.4253,0.2226,0.1628,0.311,0.1438,1.938,0.7765,0.134,1.4914,0.6632,0.9485,0.6143,0.1639,1.3495,0.3717,0.7407,-0.0109,0.4324,1.2312,1.0235,1.175,0.4186,0.8338,0.2537,1.593,0.9998,1.0976,0.0077,0.9079,0.7142,2.0514,0.1689,0.8844,1.5124,0.8724,1.6675,0.1177,BRCACancer
T_RR-3292,0.6062,1.0105,0.6391,0.3484,0.221,0.3963,1.6035,0.5592,-0.0781,1.3203,1.2854,1.4881,0.3866,2.035,0.8763,0.7736,1.049,1.2425,-0.0831,-0.1535,1.9717,0.532,1.1632,0.3469,1.4911,0.9531,-0.0524,2.4253,-0.1338,0.1431,-0.041,0.291,0.2464,1.1745,1.3277,0.0489,0.8859,-0.0779,0.8008,0.2185,1.6526,0.1188,1.0799,1.7444,0.04,1.0836,0.0828,0.6574,0.2323,-0.0465,0.0321,0.2188,0.044,0.0414,-0.0474,0.3149,-0.0302,2.0041,0.4592,1.1899,1.1752,0.7446,-0.2168,1.2325,0.7839,-0.0227,-0.0709,0.2806,0.8092,0.7135,0.8775,0.4605,0.2116,0.5321,0.0716,1.4493,0.8427,0.6327,1.6361,0.863,1.3049,0.4261,0.2802,0.897,0.3627,1.1616,-0.1473,0.4563,1.7961,0.9931,0.9519,0.3134,0.5474,0.4969,2.04,1.4826,0.8493,0.2576,0.8025,1.343,2.8136,0.0309,1.1996,1.8655,1.7756,2.0769,0.159,Control
U_RR-2236,0.803,1.4976,0.7332,0.2386,0.2635,0.6186,2.0167,0.4147,-0.0563,1.2708,1.2581,1.8103,0.8362,2.057,0.9526,1.074,1.1862,1.7315,0.0476,-0.0457,2.8239,0.8922,1.0645,0.7298,1.3078,1.1393,0.0273,2.6274,-0.1529,0.1248,-0.0045,0.7827,0.4924,1.2838,1.475,0.13,0.8162,-0.0779,0.9184,0.3276,1.3019,0.3459,1.3687,2.8399,0.0328,1.6337,-0.1054,0.7625,0.1852,-0.0858,0.1445,0.1291,0.0919,0.0515,0.0216,0.4536,-0.012,1.8247,0.4728,1.4404,1.0927,1.1929,-0.1851,1.8384,0.9717,0.0246,0.1118,0.4668,0.8615,0.6154,0.4378,0.6878,0.5978,0.6414,0.0971,1.7186,1.2707,0.4952,1.9843,1.151,1.3423,0.76,0.4756,0.7555,0.6751,1.1406,0.0558,0.6674,1.7455,1.5952,0.8475,0.4464,0.7544,0.5531,1.5433,0.9146,1.0549,0.2677,1.2643,1.6796,3.007,0.2453,1.8983,1.8564,2.9235,1.9079,0.3076,BRCACancer
V_RR-1455,1.1857,0.4584,1.2155,0.5806,0.3605,0.611,1.4907,0.4291,-0.1075,0.6326,1.7456,2.0729,0.0614,0.7551,0.7587,1.0831,1.2926,1.8326,-0.0732,-0.0687,0.7764,0.7311,1.1171,1.0023,1.0347,0.8956,-0.0319,1.5707,-0.2058,0.1084,-0.0894,0.1045,0.5236,0.7266,1.0414,0.4297,0.4886,-0.124,0.5967,0.2374,0.7487,0.4782,1.3347,0.8006,0.0046,1.1042,0.7837,0.6445,0.0212,-0.0787,-0.0846,0.115,-0.014,0.1928,-0.0096,1.2187,-0.1079,0.5378,0.6129,1.4986,1.1882,0.3205,-0.1438,1.5572,0.9541,-0.0472,0.1429,0.5743,0.5352,0.9018,0.5615,0.6153,0.4124,1.0872,0.1259,1.0478,1.1072,0.2648,1.5089,0.9883,0.9227,0.78,0.377,1.3022,1.6819,0.4499,0.0918,1.154,1.1855,1.7498,1.0133,0.2866,1.1019,0.644,0.4761,1.4857,1.7389,0.0311,1.4004,0.3978,0.8931,0.3053,1.8668,1.8268,0.8573,0.0325,0.6738,BRCACancer
W_RR-922,0.6075,0.9928,0.6936,0.2958,0.1791,0.5631,1.9918,0.3003,-0.1379,1.1327,1.1584,1.3695,0.2668,2.3422,0.6767,0.7133,0.9662,1.3259,0.0513,-0.0067,2.4257,0.6516,0.7672,0.4278,1.0621,0.9077,0.0593,1.9988,-0.1644,0.3537,0.0242,0.4168,0.152,0.8699,1.3913,0.0013,0.9172,-0.0947,0.6756,0.3408,1.3271,0.2116,1.5438,1.835,0.0162,1.3563,-0.015,0.65,0.239,-0.0597,0.1373,0.4643,0.4856,-0.0428,0.3535,0.2316,-0.0345,1.9189,0.5903,1.0331,1.0701,0.8907,-0.0877,1.2467,0.6607,0.0354,0.0127,0.4005,0.8683,0.5423,0.5944,0.659,0.3406,0.3067,0.079,1.2996,0.9887,0.7535,1.7143,0.9761,1.5774,0.5509,0.314,0.681,0.2712,1.0718,-0.2986,0.654,1.6998,1.2204,0.4681,0.4316,0.3615,0.706,1.9719,1.5082,0.7318,0.2564,1.0812,1.8248,2.4058,0.0979,0.9088,1.8306,1.9179,1.9503,0.3898,BRCACancer
